20_01_13_Cam1,,,,,"not visible: x count, no count: empty",,,,
Time,Region 1,x,Region 2,x,Region 3,x,Notes,Video File,
1:15:00,,,,,1,,,,
1:16:00,,,,,1,,,,
1:17:00,,,,,1,,,,
1:18:00,,,,,1,,,,
1:19:00,,,,,1,,,,
1:20:00,,,,,1,,,,
1:21:00,,,,,1,,,,
1:22:00,,,,,1,,starts moving but still in same spot,,
1:23:00,,,,,1,,,,
1:24:00,,,,,1,,leaves resting place,,
1:25:00,,,,,1,,,,
1:26:00,,,,,1,,,,
1:27:00,,,,,1,1,,,
1:28:00,,,,,1,1,,,
1:29:00,,,1,,,,,,
1:30:00,,,1,,,,,,
1:31:00,,,1,,,,,,
1:32:00,,,1,,,,,,
1:33:00,,,1,,,,,,
1:34:00,,,1,,,,,,
1:35:00,,,1,,,,,,
1:36:00,,,1,,,,,,
1:37:00,,,1,,,,,,
1:38:00,,,1,,,,,,
1:39:00,,,1,,,,,,
1:40:00,,,,,1,,might be r1,,
1:41:00,,,,,1,,,,
1:42:00,,,,,1,,,,
1:43:00,,,,,1,,,,
1:44:00,,,,,1,,,,
1:45:00,,,,,1,,,,
1:46:00,,,,,1,,"stationary, not moving from same spot",,
1:47:00,,,,,1,,,,
1:48:00,,,,,1,,,,
1:49:00,,,,,1,,,,
1:50:00,,,,,1,,,,
1:51:00,,,,,1,,,,
1:52:00,,,,,1,,,,
1:53:00,,,,,1,,,,
1:54:00,,,,,1,,,,
1:55:00,,,,,1,,,,
1:56:00,,,,,1,,,,
1:57:00,,,,,1,,,,
1:58:00,,,,,1,,,,
1:59:00,,,,,1,,,,
2:00:00,,,,,1,,,,
2:01:00,,,1,,,,starts moving again,,
2:02:00,,,1,,,,"not moving again, differen spot",,
2:03:00,,,1,,,,,,
2:04:00,,,1,,,,,,
2:05:00,,,1,,,,,,
2:06:00,,,1,,,,,,
2:07:00,,,1,,,,still at same spot,no video 2:07:33,
2:08:00,,,,,,,,,
2:09:00,,,,,,,,,
2:10:00,,,1,,,,,video back 2:10:00,
2:11:00,,,1,,,,,,
2:12:00,,,1,,,,,,
2:13:00,,,,,1,,,,
2:14:00,,,,,1,,stationary,,
2:15:00,,,,,1,,,,
2:16:00,,,,,1,,,,
2:17:00,,,,,1,,,,
2:18:00,,,,,1,,,,
2:19:00,,,,,1,,,,
2:20:00,,,,,1,,,,
2:21:00,,,,,1,,,,
2:22:00,,,,,1,,,,
2:23:00,,,,,1,,,,
2:24:00,,,,,1,,,,
2:25:00,,,,,1,,,,
2:26:00,,,,,1,,,,
2:27:00,,,,,1,,,getting quite bright,
2:28:00,,,,,1,,,,
2:29:00,,,,,1,,leaves spot,,
2:30:00,,,,,1,,,,
2:31:00,,,,,1,,,,
2:32:00,,,,,1,,,,
2:33:00,,,,,1,,,,
2:34:00,,,,,1,,,,
2:35:00,,,,,1,,,,
2:36:00,,,,,1,,,,
2:37:00,,,,,1,1,,,
2:38:00,,,,,1,1,,,
2:39:00,,,,,1,1,,,
2:40:00,,,,,,,,,
2:41:00,,,,,1,,"stationary again, same spot r3",,
2:42:00,,,,,1,,,,
2:43:00,,,,,1,,,,
2:44:00,,,,,1,,,,
2:45:00,,,,,1,,,,
2:46:00,,,,,1,,,,
2:47:00,,,,,1,,,,
2:48:00,,,,,1,,,,
2:49:00,,,,,1,,,,
2:50:00,,,,,1,,,,
2:51:00,,,,,1,,,,
2:52:00,,,,,1,,,,
2:53:00,,,,,1,,,,
2:54:00,,,,,1,,,,
2:55:00,,,,,1,,,,
2:56:00,,,,,1,,,,
2:57:00,,,,,1,,,,
2:58:00,,,,,1,,,,
2:59:00,,,,,1,,,,
3:00:00,,,,,1,,,,
3:01:00,,,,,1,,,,
3:02:00,,,,,1,,,,
3:03:00,,,,,1,,,,
3:04:00,,,1,,1,,r3 still not moving,,
3:05:00,1,,,,1,,,,
3:06:00,1,,,,1,,,,
3:07:00,1,,,,1,,,,
3:08:00,1,,,,1,,,,
3:09:00,1,,,,1,,,,
3:10:00,1,,,,1,,,,
3:11:00,1,1,,,1,,,,
3:12:00,1,1,,,1,,,,
3:13:00,1,1,,,1,,,,
3:14:00,1,1,,,1,,,,
3:15:00,1,1,,,1,,r3 leaves spot,,
3:16:00,1,1,,,,,,,
3:17:00,1,,,,1,,,,
3:18:00,1,,,,2,,,,
3:19:00,1,,,,2,,,,
3:20:00,1,,,,2,,3:20:45 interaction r3,,
3:21:00,1,,,,2,,,,
3:22:00,,,,,2,,r1 individual leaving over r2 at back of r2,,
3:23:00,,,,,2,,one leaving back of r3,,
3:24:00,,,1,,,,,,
3:25:00,1,,1,,,,,,
3:26:00,1,,1,,,,r1 leaving over main stem,,
3:27:00,,,1,,,,leaving back of r2,,
3:28:00,,,,,,,,,
3:29:00,,,,,,,,,
3:30:00,,,,,,,,,
3:31:00,,,,,,,,,
3:32:00,,,,,,,,,
3:33:00,,,,,,,,,
3:34:00,,,,,,,,,
3:35:00,,,,,,,,,
3:36:00,,,,,,,,,
3:37:00,,,,,,,,,
3:38:00,,,,,,,,,
3:39:00,,,,,,,,,
3:40:00,,,,,,,,,
3:41:00,,,,,,,,,
3:42:00,,,,,,,,,
3:43:00,,,,,,,,,
3:44:00,,,,,,,,,
3:45:00,,,,,,,,,
3:46:00,,,,,,,,,
3:47:00,,,,,,,,,
3:48:00,,,,,,,,,
3:49:00,,,,,,,,,
3:50:00,,,,,,,,,
3:51:00,,,,,,,,,
3:52:00,,,,,,,,,
3:53:00,,,,,,,,,
3:54:00,,,,,,,,,
3:55:00,,,,,,,,,
3:56:00,,,,,,,,,
3:57:00,,,,,,,,,
3:58:00,,,1,,,,entering left lower corner r2,,
3:59:00,,,1,,1,,r3 stays less than a minute,,
4:00:00,,,1,,,,,,
4:01:00,,,1,,,,,,
4:02:00,,,1,,1,,,,
4:03:00,,,1,,1,,,,
4:04:00,,,1,,1,,,,
4:05:00,,,1,,1,,,,
4:06:00,,,1,,1,,,,
4:07:00,,,1,,1,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
